# 1: Detection or Track-id,2: Video or Image Identifier,3: Unique Frame Identifier,4-7: Img-bbox(TL_x,TL_y,BR_x,BR_y),8: Detection or Length Confidence,9: Target Length (0 or -1 if invalid),10-11+: Repeated Species,Confidence Pairs or Attributes
# metadata,"exported_by: ""dive:python""","exported_time: ""Fri Jan  6 15:15:38 2023"""
274680,20160701_SSLS0349_C.JPG,265,3080,2650,3156,2707,0.9149406552314758,-1,Juv,0.9149406552314758
274681,20160701_SSLS0349_C.JPG,265,3075,2560,3121,2650,0.42419761419296265,-1,Juv,0.42419761419296265
274682,20160701_SSLS0349_C.JPG,265,3052,2494,3088,2614,1.0,-1,Juv,1.0
274683,20160701_SSLS0349_C.JPG,265,3029,2538,3088,2593,1.0,-1,Juv,1.0
274684,20160701_SSLS0349_C.JPG,265,3101,2503,3151,2560,0.7458594441413879,-1,Juv,0.7458594441413879
274685,20160701_SSLS0349_C.JPG,265,3141,2506,3188,2589,1.0,-1,Juv,1.0
274686,20160701_SSLS0349_C.JPG,265,3389,1742,3458,1821,0.820547878742218,-1,Juv,0.820547878742218
274687,20160701_SSLS0349_C.JPG,265,3374,1804,3469,1875,0.6083524823188782,-1,Fem,0.6083524823188782
274688,20160701_SSLS0349_C.JPG,265,3458,1757,3500,1874,0.5106027126312256,-1,Fem,0.5106027126312256
274689,20160701_SSLS0349_C.JPG,265,3489,1746,3526,1832,0.9464629292488098,-1,Juv,0.9464629292488098
274690,20160701_SSLS0349_C.JPG,265,3524,1707,3584,1772,0.8669677376747131,-1,Juv,0.8669677376747131
274691,20160701_SSLS0349_C.JPG,265,3514,1842,3548,1928,0.8833925127983093,-1,Juv,0.8833925127983093
274692,20160701_SSLS0349_C.JPG,265,3530,1838,3584,1926,0.5847434401512146,-1,Juv,0.5847434401512146
274693,20160701_SSLS0349_C.JPG,265,3584,1850,3637,1903,0.38536855578422546,-1,Juv,0.38536855578422546
274696,20160701_SSLS0349_C.JPG,265,3657,2055,3754,2100,0.8090835809707642,-1,Juv,0.8090835809707642
274697,20160701_SSLS0349_C.JPG,265,3612,2191,3703,2263,0.9487298727035522,-1,Juv,0.9487298727035522
274698,20160701_SSLS0349_C.JPG,265,3555,2127,3634,2197,1.0,-1,Juv,1.0
274699,20160701_SSLS0349_C.JPG,265,3522,2067,3584,2118,0.41161561012268066,-1,Juv,0.41161561012268066
274700,20160701_SSLS0349_C.JPG,265,3496,2135,3541,2212,0.9062122106552124,-1,Juv,0.9062122106552124
274701,20160701_SSLS0349_C.JPG,265,3526,2141,3584,2230,0.7699841260910034,-1,Juv,0.7699841260910034
274702,20160701_SSLS0349_C.JPG,265,3416,2126,3503,2188,0.6728741526603699,-1,Juv,0.6728741526603699
274703,20160701_SSLS0349_C.JPG,265,3349,2017,3394,2096,1.0,-1,Juv,1.0
274704,20160701_SSLS0349_C.JPG,265,3318,2048,3365,2103,0.7947588562965393,-1,Juv,0.7947588562965393
274705,20160701_SSLS0349_C.JPG,265,3359,2097,3413,2137,0.757805585861206,-1,Juv,0.757805585861206
274706,20160701_SSLS0349_C.JPG,265,3387,2122,3435,2177,0.6186498999595642,-1,Juv,0.6186498999595642
274707,20160701_SSLS0349_C.JPG,265,3374,2129,3406,2191,0.48346224427223206,-1,Juv,0.48346224427223206
274708,20160701_SSLS0349_C.JPG,265,3397,2158,3432,2215,0.2464154064655304,-1,Juv,0.2464154064655304
274709,20160701_SSLS0349_C.JPG,265,3413,2205,3478,2254,1.0,-1,Juv,1.0
274710,20160701_SSLS0349_C.JPG,265,3292,2461,3346,2530,0.9855270385742188,-1,Juv,0.9855270385742188
274711,20160701_SSLS0349_C.JPG,265,3322,2428,3375,2507,0.9750702381134033,-1,Juv,0.9750702381134033
274712,20160701_SSLS0349_C.JPG,265,3251,2344,3338,2424,0.8307841420173645,-1,Juv,0.8307841420173645
274713,20160701_SSLS0349_C.JPG,265,3415,2319,3489,2374,0.9205363988876343,-1,Juv,0.9205363988876343
274714,20160701_SSLS0349_C.JPG,265,3431,2292,3501,2340,0.7426935434341431,-1,Juv,0.7426935434341431
274715,20160701_SSLS0349_C.JPG,265,3426,2381,3496,2431,0.9694287180900574,-1,Juv,0.9694287180900574
274716,20160701_SSLS0349_C.JPG,265,3489,2485,3573,2533,0.9400261044502258,-1,Juv,0.9400261044502258
274717,20160701_SSLS0349_C.JPG,265,3502,2517,3570,2560,0.4520707130432129,-1,Juv,0.4520707130432129
274718,20160701_SSLS0349_C.JPG,265,3455,2435,3527,2501,0.9321643114089966,-1,Juv,0.9321643114089966
274719,20160701_SSLS0349_C.JPG,265,3244,2178,3307,2253,0.9672436118125916,-1,Juv,0.9672436118125916
274720,20160701_SSLS0349_C.JPG,265,3312,2212,3405,2271,0.743310272693634,-1,Juv,0.743310272693634
274721,20160701_SSLS0349_C.JPG,265,3384,2243,3462,2282,0.8806569576263428,-1,Juv,0.8806569576263428
274722,20160701_SSLS0349_C.JPG,265,3450,2245,3512,2303,0.9326320886611938,-1,Juv,0.9326320886611938
274723,20160701_SSLS0349_C.JPG,265,3468,2175,3509,2254,0.8647370338439941,-1,Juv,0.8647370338439941
274724,20160701_SSLS0349_C.JPG,265,3429,2182,3487,2249,0.6143989562988281,-1,Juv,0.6143989562988281
274725,20160701_SSLS0349_C.JPG,265,3405,2168,3427,2215,1.0,-1,Juv,1.0
274726,20160701_SSLS0349_C.JPG,265,3478,2321,3553,2430,0.7545580863952637,-1,Fem,0.7545580863952637
274728,20160701_SSLS0349_C.JPG,265,3365,2198,3442,2248,0.20448097586631775,-1,Juv,0.20448097586631775
274729,20160701_SSLS0349_C.JPG,265,3334,2126,3390,2190,0.22766657173633575,-1,Fem,0.22766657173633575
274730,20160701_SSLS0349_C.JPG,265,3407,1978,3459,2026,0.9319848418235779,-1,Juv,0.9319848418235779
274731,20160701_SSLS0349_C.JPG,265,3426,1921,3478,1983,0.7837985754013062,-1,Juv,0.7837985754013062
274732,20160701_SSLS0349_C.JPG,265,3356,1870,3412,1944,0.6851610541343689,-1,Fem,0.6851610541343689
274733,20160701_SSLS0349_C.JPG,265,3403,1898,3491,1957,0.49073290824890137,-1,Fem,0.49073290824890137
274734,20160701_SSLS0349_C.JPG,265,3584,1618,3663,1705,0.29397597908973694,-1,Juv,0.29397597908973694
274735,20160701_SSLS0349_C.JPG,265,3516,1945,3584,1998,0.9415972232818604,-1,Juv,0.9415972232818604
274736,20160701_SSLS0349_C.JPG,265,3319,942,3398,1024,0.5145279765129089,-1,Juv,0.5145279765129089
274737,20160701_SSLS0349_C.JPG,265,3383,981,3450,1051,1.0,-1,Juv,1.0
274738,20160701_SSLS0349_C.JPG,265,3392,1047,3462,1167,0.7723749876022339,-1,Juv,0.7723749876022339
274739,20160701_SSLS0349_C.JPG,265,3383,1152,3507,1207,0.514825701713562,-1,Juv,0.514825701713562
274740,20160701_SSLS0349_C.JPG,265,3376,1175,3475,1256,0.638954758644104,-1,Juv,0.638954758644104
274741,20160701_SSLS0349_C.JPG,265,3480,1162,3580,1207,0.7745209336280823,-1,Juv,0.7745209336280823
274742,20160701_SSLS0349_C.JPG,265,3429,1304,3504,1383,0.7769708633422852,-1,Juv,0.7769708633422852
274743,20160701_SSLS0349_C.JPG,265,3661,1229,3824,1289,1.0,-1,Juv,1.0
274744,20160701_SSLS0349_C.JPG,265,3652,1361,3748,1414,0.6857885718345642,-1,Juv,0.6857885718345642
274745,20160701_SSLS0349_C.JPG,265,3771,1447,3876,1504,0.8017178773880005,-1,Juv,0.8017178773880005
274746,20160701_SSLS0349_C.JPG,265,3835,1243,3944,1286,0.8154676556587219,-1,Juv,0.8154676556587219
274748,20160701_SSLS0349_C.JPG,265,3491,1454,3584,1524,0.44734886288642883,-1,Juv,0.44734886288642883
274749,20160701_SSLS0349_C.JPG,265,3470,1536,3541,1603,0.5618934631347656,-1,Juv,0.5618934631347656
274750,20160701_SSLS0349_C.JPG,265,3926,1536,3999,1588,0.5888848304748535,-1,Juv,0.5888848304748535
274752,20160701_SSLS0349_C.JPG,265,3146,2096,3216,2202,1.0,-1,Juv,1.0
274753,20160701_SSLS0349_C.JPG,265,3375,1914,3410,1953,0.765754222869873,-1,Pup,0.765754222869873
274754,20160701_SSLS0349_C.JPG,265,3432,1755,3459,1785,1.0,-1,Pup,1.0
274755,20160701_SSLS0399_C.JPG,266,5178,1706,5313,1832,1.0,-1,Bull,1.0
274756,20160701_SSLS0399_C.JPG,266,3829,618,3935,753,1.0,-1,Bull,1.0
274757,20160701_SSLS0399_C.JPG,266,4400,1465,4487,1573,1.0,-1,SAM,1.0
274758,20160701_SSLS0399_C.JPG,266,4708,1941,4811,2018,1.0,-1,Juv,1.0
274759,20160701_SSLS0399_C.JPG,266,4617,1867,4701,1959,1.0,-1,Juv,1.0
274760,20160701_SSLS0399_C.JPG,266,5041,2114,5096,2186,1.0,-1,Juv,1.0
274761,20160701_SSLS0399_C.JPG,266,5050,2131,5137,2200,1.0,-1,Juv,1.0
274762,20160701_SSLS0399_C.JPG,266,5017,2090,5088,2139,1.0,-1,Juv,1.0
274763,20160701_SSLS0399_C.JPG,266,5023,2064,5062,2119,1.0,-1,Juv,1.0
274764,20160701_SSLS0399_C.JPG,266,5005,2030,5071,2092,1.0,-1,Juv,1.0
274765,20160701_SSLS0399_C.JPG,266,5010,1977,5094,2026,1.0,-1,Juv,1.0
274766,20160701_SSLS0399_C.JPG,266,5074,2001,5123,2046,1.0,-1,Juv,1.0
274767,20160701_SSLS0399_C.JPG,266,5080,2085,5142,2129,1.0,-1,Juv,1.0
274768,20160701_SSLS0399_C.JPG,266,5045,2198,5102,2249,1.0,-1,Juv,1.0
274769,20160701_SSLS0399_C.JPG,266,4832,2012,4897,2055,1.0,-1,Juv,1.0
274770,20160701_SSLS0399_C.JPG,266,4818,1927,4875,2015,1.0,-1,Juv,1.0
274771,20160701_SSLS0399_C.JPG,266,4795,1820,4848,1909,1.0,-1,Juv,1.0
274772,20160701_SSLS0399_C.JPG,266,4540,1831,4603,1901,1.0,-1,Juv,1.0
274773,20160701_SSLS0399_C.JPG,266,4569,1782,4631,1834,1.0,-1,Juv,1.0
274774,20160701_SSLS0399_C.JPG,266,4458,1796,4534,1863,1.0,-1,Juv,1.0
274775,20160701_SSLS0399_C.JPG,266,4466,1730,4536,1803,1.0,-1,Juv,1.0
274776,20160701_SSLS0399_C.JPG,266,4512,1671,4583,1740,1.0,-1,Juv,1.0
274777,20160701_SSLS0399_C.JPG,266,4244,1338,4308,1397,1.0,-1,Juv,1.0
274778,20160701_SSLS0399_C.JPG,266,4282,1308,4337,1381,1.0,-1,Juv,1.0
274779,20160701_SSLS0399_C.JPG,266,4303,1317,4349,1400,1.0,-1,Juv,1.0
274780,20160701_SSLS0399_C.JPG,266,4337,1323,4380,1386,1.0,-1,Juv,1.0
274781,20160701_SSLS0399_C.JPG,266,4346,1355,4418,1435,1.0,-1,Juv,1.0
274782,20160701_SSLS0399_C.JPG,266,4430,1446,4498,1513,1.0,-1,Juv,1.0
274783,20160701_SSLS0399_C.JPG,266,4383,1639,4434,1697,1.0,-1,Juv,1.0
274784,20160701_SSLS0399_C.JPG,266,4428,1696,4481,1773,1.0,-1,Juv,1.0
274785,20160701_SSLS0399_C.JPG,266,4515,1631,4555,1681,1.0,-1,Juv,1.0
274786,20160701_SSLS0399_C.JPG,266,4485,1567,4547,1630,1.0,-1,Juv,1.0
274787,20160701_SSLS0399_C.JPG,266,4577,1594,4626,1646,1.0,-1,Juv,1.0
274788,20160701_SSLS0466_C.JPG,267,5183,1647,5289,1781,0.6161487102508545,-1,Bull,0.6161487102508545
274789,20160701_SSLS0466_C.JPG,267,5198,1471,5312,1536,0.7834923267364502,-1,Bull,0.7834923267364502
274790,20160701_SSLS0466_C.JPG,267,4554,1689,4656,1736,1.0,-1,Juv,1.0
274791,20160701_SSLS0466_C.JPG,267,5339,1668,5425,1733,0.6733204126358032,-1,Juv,0.6733204126358032
274792,20160701_SSLS0466_C.JPG,267,5304,1597,5356,1664,0.9765602946281433,-1,Juv,0.9765602946281433
274793,20160701_SSLS0466_C.JPG,267,5258,1566,5340,1622,0.9451329708099365,-1,Juv,0.9451329708099365
274794,20160701_SSLS0466_C.JPG,267,5157,1433,5215,1501,0.5816342830657959,-1,Juv,0.5816342830657959
274795,20160701_SSLS0466_C.JPG,267,5120,1420,5187,1479,0.9072191119194031,-1,Juv,0.9072191119194031
274796,20160701_SSLS0466_C.JPG,267,5037,1450,5120,1536,0.5156279802322388,-1,Juv,0.5156279802322388
274797,20160701_SSLS0466_C.JPG,267,5135,1536,5189,1593,0.21511992812156677,-1,Juv,0.21511992812156677
274798,20160701_SSLS0466_C.JPG,267,5332,1487,5411,1588,1.0,-1,Juv,1.0
274799,20160701_SSLS0466_C.JPG,267,5411,1433,5479,1486,0.9770474433898926,-1,Juv,0.9770474433898926
274800,20160701_SSLS0466_C.JPG,267,5276,1223,5350,1312,0.6932820081710815,-1,Juv,0.6932820081710815
274801,20160701_SSLS0466_C.JPG,267,5220,1232,5282,1311,0.6425625681877136,-1,Juv,0.6425625681877136
274802,20160701_SSLS0466_C.JPG,267,5310,1291,5374,1374,0.76167231798172,-1,Juv,0.76167231798172
274803,20160701_SSLS0605_C.JPG,268,5300,2405,5397,2510,1.0,-1,Bull,1.0
274804,20160701_SSLS0605_C.JPG,268,4900,3469,4987,3624,1.0,-1,Bull,1.0
274805,20160701_SSLS0605_C.JPG,268,4266,1266,4410,1358,1.0,-1,Bull,1.0
274806,20160701_SSLS0605_C.JPG,268,4133,2867,4233,2943,1.0,-1,SAM,1.0
274807,20160701_SSLS0605_C.JPG,268,5428,2424,5498,2547,1.0,-1,Fem,1.0
274808,20160701_SSLS0605_C.JPG,268,5469,2533,5610,2641,1.0,-1,Fem,1.0
274809,20160701_SSLS0605_C.JPG,268,4423,3555,4524,3660,1.0,-1,Fem,1.0
274810,20160701_SSLS0605_C.JPG,268,4515,3659,4635,3732,1.0,-1,Fem,1.0
274811,20160701_SSLS0605_C.JPG,268,4684,3400,4781,3539,1.0,-1,Fem,1.0
274812,20160701_SSLS0605_C.JPG,268,4622,3484,4741,3573,1.0,-1,Fem,1.0
274813,20160701_SSLS0605_C.JPG,268,4360,3393,4469,3457,1.0,-1,Fem,1.0
274814,20160701_SSLS0605_C.JPG,268,4293,3331,4335,3417,1.0,-1,Fem,1.0
274815,20160701_SSLS0605_C.JPG,268,4492,3214,4556,3342,1.0,-1,Fem,1.0
274816,20160701_SSLS0605_C.JPG,268,4688,3238,4765,3335,1.0,-1,Fem,1.0
274817,20160701_SSLS0605_C.JPG,268,4678,3154,4749,3286,1.0,-1,Fem,1.0
274818,20160701_SSLS0605_C.JPG,268,4187,2951,4265,3029,1.0,-1,Fem,1.0
274819,20160701_SSLS0605_C.JPG,268,4501,2884,4580,3004,1.0,-1,Fem,1.0
274820,20160701_SSLS0605_C.JPG,268,4596,2744,4665,2820,1.0,-1,Fem,1.0
274821,20160701_SSLS0605_C.JPG,268,5492,2471,5572,2524,1.0,-1,Juv,1.0
274822,20160701_SSLS0605_C.JPG,268,4833,2778,4890,2903,1.0,-1,Juv,1.0
274823,20160701_SSLS0605_C.JPG,268,5201,3110,5304,3181,1.0,-1,Juv,1.0
274824,20160701_SSLS0605_C.JPG,268,4483,3623,4546,3705,1.0,-1,Juv,1.0
274825,20160701_SSLS0605_C.JPG,268,4341,3540,4391,3626,1.0,-1,Juv,1.0
274826,20160701_SSLS0605_C.JPG,268,4360,3519,4408,3604,1.0,-1,Juv,1.0
274827,20160701_SSLS0605_C.JPG,268,4382,3466,4464,3524,1.0,-1,Juv,1.0
274828,20160701_SSLS0605_C.JPG,268,4485,3420,4578,3480,1.0,-1,Juv,1.0
274829,20160701_SSLS0605_C.JPG,268,4428,3304,4491,3380,1.0,-1,Juv,1.0
274830,20160701_SSLS0605_C.JPG,268,4388,3298,4445,3386,1.0,-1,Juv,1.0
274831,20160701_SSLS0605_C.JPG,268,4403,3232,4489,3297,1.0,-1,Juv,1.0
274832,20160701_SSLS0605_C.JPG,268,4271,3301,4322,3365,1.0,-1,Juv,1.0
274833,20160701_SSLS0605_C.JPG,268,4311,3290,4378,3422,1.0,-1,Fem,1.0
274834,20160701_SSLS0605_C.JPG,268,4277,3396,4329,3460,1.0,-1,Juv,1.0
274835,20160701_SSLS0605_C.JPG,268,4566,3546,4625,3624,1.0,-1,Juv,1.0
274836,20160701_SSLS0605_C.JPG,268,4554,3596,4625,3653,1.0,-1,Juv,1.0
274837,20160701_SSLS0605_C.JPG,268,4620,3578,4697,3658,1.0,-1,Juv,1.0
274838,20160701_SSLS0605_C.JPG,268,4680,3550,4738,3629,1.0,-1,Juv,1.0
274839,20160701_SSLS0605_C.JPG,268,4643,3438,4691,3546,1.0,-1,Juv,1.0
274840,20160701_SSLS0605_C.JPG,268,4686,3356,4785,3411,1.0,-1,Juv,1.0
274841,20160701_SSLS0605_C.JPG,268,4667,3311,4737,3371,1.0,-1,Juv,1.0
274842,20160701_SSLS0605_C.JPG,268,4649,3221,4685,3280,1.0,-1,Juv,1.0
274843,20160701_SSLS0605_C.JPG,268,4685,3113,4757,3169,1.0,-1,Juv,1.0
274844,20160701_SSLS0605_C.JPG,268,4663,3150,4717,3241,1.0,-1,Juv,1.0
274846,20160701_SSLS0605_C.JPG,268,4248,2935,4317,3013,1.0,-1,Juv,1.0
274847,20160701_SSLS0605_C.JPG,268,4692,2962,4743,3034,1.0,-1,Juv,1.0
274848,20160701_SSLS0778_C.JPG,269,536,508,646,587,1.0,-1,SAM,1.0
274849,20160701_SSLS0778_C.JPG,269,569,710,654,827,1.0,-1,SAM,1.0
274850,20160701_SSLS0778_C.JPG,269,472,1278,545,1361,1.0,-1,SAM,1.0
274851,20160701_SSLS0778_C.JPG,269,280,2052,371,2168,1.0,-1,SAM,1.0
274852,20160701_SSLS0778_C.JPG,269,351,1214,389,1307,1.0,-1,Juv,1.0
274853,20160701_SSLS0778_C.JPG,269,342,1358,402,1392,1.0,-1,Juv,1.0
274854,20160701_SSLS0778_C.JPG,269,241,1404,321,1473,1.0,-1,SAM,1.0
274855,20160701_SSLS0778_C.JPG,269,221,1476,278,1556,1.0,-1,Juv,1.0
274856,20160701_SSLS0778_C.JPG,269,328,1432,391,1494,1.0,-1,Juv,1.0
274857,20160701_SSLS0778_C.JPG,269,394,1485,452,1540,1.0,-1,Juv,1.0
274858,20160701_SSLS0778_C.JPG,269,321,1536,395,1585,1.0,-1,Juv,1.0
274859,20160701_SSLS0778_C.JPG,269,383,1562,427,1615,1.0,-1,Juv,1.0
274860,20160701_SSLS0778_C.JPG,269,345,1578,414,1623,1.0,-1,Juv,1.0
274861,20160701_SSLS0778_C.JPG,269,349,1595,390,1638,1.0,-1,Juv,1.0
274862,20160701_SSLS0778_C.JPG,269,303,1610,368,1661,1.0,-1,Juv,1.0
274863,20160701_SSLS0778_C.JPG,269,217,1663,273,1727,1.0,-1,Juv,1.0
274864,20160701_SSLS0778_C.JPG,269,231,1565,306,1612,1.0,-1,Juv,1.0
274865,20160701_SSLS0778_C.JPG,269,226,1522,302,1574,1.0,-1,Juv,1.0
274866,20160701_SSLS0778_C.JPG,269,111,1710,196,1766,1.0,-1,Juv,1.0
274867,20160701_SSLS0890_C.JPG,270,4466,3523,4583,3692,1.0,-1,Bull,1.0
274868,20160701_SSLS0890_C.JPG,270,4290,1595,4399,1757,1.0,-1,Bull,1.0
274869,20160701_SSLS0890_C.JPG,270,4179,1027,4281,1124,1.0,-1,Bull,1.0
274870,20160701_SSLS0890_C.JPG,270,4413,358,4513,529,1.0,-1,Bull,1.0
274871,20160701_SSLS0890_C.JPG,270,3781,2200,3874,2298,1.0,-1,Bull,1.0
274872,20160701_SSLS0890_C.JPG,270,4665,3202,4755,3287,1.0,-1,SAM,1.0
274873,20160701_SSLS0890_C.JPG,270,3934,2920,4027,3008,1.0,-1,SAM,1.0
274874,20160701_SSLS0890_C.JPG,270,4145,2719,4232,2810,1.0,-1,SAM,1.0
274875,20160701_SSLS0890_C.JPG,270,4487,2678,4575,2789,1.0,-1,SAM,1.0
274876,20160701_SSLS0890_C.JPG,270,4542,2733,4651,2855,1.0,-1,SAM,1.0
274877,20160701_SSLS0890_C.JPG,270,3934,2753,4047,2848,1.0,-1,SAM,1.0
274878,20160701_SSLS0890_C.JPG,270,4550,2495,4682,2571,1.0,-1,SAM,1.0
274879,20160701_SSLS0890_C.JPG,270,4400,2415,4510,2551,1.0,-1,Bull,1.0
274880,20160701_SSLS0890_C.JPG,270,4541,2224,4603,2363,1.0,-1,SAM,1.0
274881,20160701_SSLS0890_C.JPG,270,4373,2097,4456,2185,1.0,-1,SAM,1.0
274882,20160701_SSLS0890_C.JPG,270,4244,2012,4326,2082,1.0,-1,Juv,1.0
274883,20160701_SSLS0890_C.JPG,270,4244,2103,4353,2210,1.0,-1,SAM,1.0
274884,20160701_SSLS0890_C.JPG,270,4275,2183,4341,2285,1.0,-1,SAM,1.0
274885,20160701_SSLS0890_C.JPG,270,4176,1782,4312,1874,1.0,-1,SAM,1.0
274886,20160701_SSLS0890_C.JPG,270,4270,1833,4375,1927,1.0,-1,SAM,1.0
274887,20160701_SSLS0890_C.JPG,270,4155,1190,4253,1289,1.0,-1,SAM,1.0
274888,20160701_SSLS0890_C.JPG,270,4227,1198,4339,1302,1.0,-1,SAM,1.0
274889,20160701_SSLS0890_C.JPG,270,4255,1336,4363,1448,1.0,-1,Bull,1.0
274890,20160701_SSLS0890_C.JPG,270,4178,1443,4276,1522,1.0,-1,SAM,1.0
274891,20160701_SSLS0890_C.JPG,270,3903,1366,4028,1468,1.0,-1,SAM,1.0
274892,20160701_SSLS0890_C.JPG,270,4326,917,4418,1034,1.0,-1,SAM,1.0
274893,20160701_SSLS0890_C.JPG,270,4412,867,4503,964,1.0,-1,SAM,1.0
274894,20160701_SSLS0890_C.JPG,270,4399,791,4494,875,1.0,-1,SAM,1.0
274895,20160701_SSLS0890_C.JPG,270,4277,810,4379,905,1.0,-1,SAM,1.0
274896,20160701_SSLS0890_C.JPG,270,3666,1065,3742,1145,1.0,-1,SAM,1.0
274897,20160701_SSLS0890_C.JPG,270,3517,1238,3601,1327,1.0,-1,SAM,1.0
274898,20160701_SSLS0890_C.JPG,270,3604,1276,3702,1372,1.0,-1,SAM,1.0
274899,20160701_SSLS0890_C.JPG,270,3699,1210,3783,1279,1.0,-1,SAM,1.0
274900,20160701_SSLS0890_C.JPG,270,3608,1341,3708,1415,1.0,-1,SAM,1.0
274901,20160701_SSLS0890_C.JPG,270,3662,1377,3743,1454,1.0,-1,SAM,1.0
274902,20160701_SSLS0890_C.JPG,270,3803,1360,3896,1428,1.0,-1,Juv,1.0
274903,20160701_SSLS0890_C.JPG,270,3683,1601,3818,1689,1.0,-1,SAM,1.0
274904,20160701_SSLS0890_C.JPG,270,3684,1760,3755,1906,1.0,-1,SAM,1.0
274905,20160701_SSLS0890_C.JPG,270,3596,1712,3664,1815,1.0,-1,SAM,1.0
274906,20160701_SSLS0890_C.JPG,270,3409,1837,3477,1933,1.0,-1,SAM,1.0
274907,20160701_SSLS0890_C.JPG,270,3894,868,3957,974,1.0,-1,Juv,1.0
274908,20160701_SSLS0890_C.JPG,270,4241,728,4296,813,1.0,-1,Juv,1.0
274909,20160701_SSLS0890_C.JPG,270,4283,694,4373,771,1.0,-1,Juv,1.0
274910,20160701_SSLS0890_C.JPG,270,4191,661,4264,729,1.0,-1,Juv,1.0
274911,20160701_SSLS0890_C.JPG,270,4252,594,4356,660,1.0,-1,SAM,1.0
274912,20160701_SSLS0890_C.JPG,270,4176,686,4282,811,1.0,-1,Bull,1.0
274913,20160701_SSLS0892_C.JPG,271,4232,2206,4334,2338,1.0,-1,Bull,1.0
274914,20160701_SSLS0892_C.JPG,271,3987,3060,4064,3164,1.0,-1,SAM,1.0
274915,20160701_SSLS0892_C.JPG,271,4210,2766,4305,2870,1.0,-1,SAM,1.0
274916,20160701_SSLS0892_C.JPG,271,4175,2838,4259,2909,1.0,-1,SAM,1.0
274917,20160701_SSLS0892_C.JPG,271,3890,2710,3961,2797,1.0,-1,SAM,1.0
274918,20160701_SSLS0892_C.JPG,271,3942,2293,4008,2394,1.0,-1,SAM,1.0
274919,20160701_SSLS0892_C.JPG,271,4191,2108,4284,2169,1.0,-1,SAM,1.0
274920,20160701_SSLS0892_C.JPG,271,3563,2733,3651,2869,1.0,-1,SAM,1.0
274921,20160701_SSLS0893_C.JPG,272,3568,1631,3679,1747,1.0,-1,Bull,1.0
274922,20160701_SSLS0893_C.JPG,272,3265,2013,3363,2126,1.0,-1,Bull,1.0
274923,20160701_SSLS0893_C.JPG,272,3531,1930,3659,2112,1.0,-1,Bull,1.0
274924,20160701_SSLS0893_C.JPG,272,3700,2740,3820,2903,1.0,-1,Bull,1.0
274925,20160701_SSLS0893_C.JPG,272,3593,3002,3716,3164,1.0,-1,Bull,1.0
274926,20160701_SSLS0893_C.JPG,272,3831,3169,3933,3330,1.0,-1,Bull,1.0
274927,20160701_SSLS0893_C.JPG,272,3800,3405,3926,3543,1.0,-1,SAM,1.0
274928,20160701_SSLS0893_C.JPG,272,3820,3520,3913,3609,1.0,-1,Juv,1.0
274929,20160701_SSLS0893_C.JPG,272,3569,970,3646,1118,1.0,-1,SAM,1.0
274930,20160701_SSLS0893_C.JPG,272,3681,960,3836,1051,1.0,-1,SAM,1.0
274931,20160701_SSLS0893_C.JPG,272,3783,1026,3885,1133,1.0,-1,SAM,1.0
274932,20160701_SSLS0893_C.JPG,272,3647,1307,3709,1428,1.0,-1,SAM,1.0
274933,20160701_SSLS0893_C.JPG,272,3373,1455,3460,1560,1.0,-1,SAM,1.0
274934,20160701_SSLS0893_C.JPG,272,3384,1805,3502,1920,1.0,-1,SAM,1.0
274935,20160701_SSLS0893_C.JPG,272,3491,2345,3576,2475,1.0,-1,SAM,1.0
274936,20160701_SSLS0893_C.JPG,272,3926,2722,4027,2814,1.0,-1,SAM,1.0
274937,20160701_SSLS0893_C.JPG,272,3738,2862,3879,2946,1.0,-1,SAM,1.0
274938,20160701_SSLS0962_C.JPG,273,4702,1519,4824,1699,1.0,-1,Bull,1.0
274939,20160701_SSLS0962_C.JPG,273,5031,1099,5161,1195,1.0,-1,SAM,1.0
274940,20160701_SSLS0962_C.JPG,273,1441,1239,1630,1303,1.0,-1,SAM,1.0
274941,20160701_SSLS0962_C.JPG,273,591,970,688,1099,1.0,-1,SAM,1.0
274942,20160701_SSLS0962_C.JPG,273,633,1091,741,1254,1.0,-1,SAM,1.0
274943,20160701_SSLS0962_C.JPG,273,419,1361,525,1472,1.0,-1,SAM,1.0
274944,20160702_SSLH3609_C.JPG,274,859,410,1053,584,1.0,-1,Bull,1.0
274945,20160702_SSLH3609_C.JPG,274,422,1604,597,1750,1.0,-1,Bull,1.0
274946,20160702_SSLH3609_C.JPG,274,862,1741,992,2005,1.0,-1,Bull,1.0
274947,20160702_SSLH3609_C.JPG,274,1925,2492,2099,2691,1.0,-1,Bull,1.0
274948,20160702_SSLH3609_C.JPG,274,1310,1385,1492,1620,1.0,-1,Bull,1.0
274949,20160702_SSLH3609_C.JPG,274,3115,1085,3258,1245,1.0,-1,Bull,1.0
274950,20160702_SSLH3609_C.JPG,274,3214,1575,3392,1718,1.0,-1,Bull,1.0
274951,20160702_SSLH3609_C.JPG,274,2314,2890,2451,3054,1.0,-1,SAM,1.0
274952,20160702_SSLH3609_C.JPG,274,1845,1711,1970,1890,1.0,-1,Fem,1.0
274953,20160702_SSLH3609_C.JPG,274,1380,841,1489,976,1.0,-1,Fem,1.0
274954,20160702_SSLH3609_C.JPG,274,2513,1977,2615,2153,1.0,-1,Fem,1.0
